"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010010,"Health Options Clear Choice Silver $3000 PPO NE",33653ME001,,MEN001,MES001,MEF008,Existing,PPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$500 ",,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010010-05,"87% AV Level Silver Plan",87.33%,0.877514144,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,750 ","$2750 per person | $5500 per group",,,"$18,200 ","$18200 per person | $36400 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,250 ","$1250 per person | $2500 per group",20.00%,,,,"$9,800 ","$9800 per person | $19600 per group","Not Applicable","per person not applicable | per group not applicable","$1,250 ","$0 ","$1,500 ","$0 ","$122 ","$529 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Silver $3000 PPO NE CSR 87","$1,250 ","$140 ","$168 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010010,"Health Options Clear Choice Silver $3000 PPO NE",33653ME001,,MEN001,MES001,MEF008,Existing,PPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$500 ",,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010010-06,"94% AV Level Silver Plan",94.35%,0.947120504,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$875 ","$875 per person | $1750 per group",,,"$18,200 ","$18200 per person | $36400 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$375 ","$375 per person | $750 per group",10.00%,,,,"$9,800 ","$9800 per person | $19600 per group","Not Applicable","per person not applicable | per group not applicable","$375 ","$0 ","$500 ","$0 ","$122 ","$495 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Silver $3000 PPO NE CSR 94","$375 ","$50 ","$171 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010011,"Health Options Clear Choice Gold $1500 PPO NE",33653ME001,,MEN001,MES001,MEF006,Existing,PPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010011-01,"Standard Gold On Exchange Plan",80.26%,0.824286819,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group",,,"$12,000 ","$12000 per person | $24000 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,500 ","$1500 per person | $3000 per group",30.00%,,,,"$9,000 ","$9000 per person | $18000 per group","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$26 ","$3,276 ","$0 ","$159 ","$544 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Gold $1500 PPO NE","$1,500 ","$275 ","$177 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010011,"Health Options Clear Choice Gold $1500 PPO NE",33653ME001,,MEN001,MES001,MEF006,Existing,PPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010011-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Gold $1500 PPO NE CSR 100","$0 ","$0 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010011,"Health Options Clear Choice Gold $1500 PPO NE",33653ME001,,MEN001,MES001,MEF006,Existing,PPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010011-03,"Limited Cost Sharing Plan Variation",80.26%,0.824286819,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group",,,"$12,000 ","$12000 per person | $24000 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,500 ","$1500 per person | $3000 per group",30.00%,,,,"$9,000 ","$9000 per person | $18000 per group","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$26 ","$3,276 ","$0 ","$159 ","$544 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Gold $1500 PPO NE CSR LCS","$1,500 ","$275 ","$177 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010012,"Health Options Clear Choice Gold $2500 PPO NE",33653ME001,,MEN001,MES001,MEF009,Existing,PPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$600 ",,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010012-01,"Standard Gold On Exchange Plan",79.58%,0.813740704,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group",,,"$13,000 ","$13000 per person | $26000 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",30.00%,,,,"$9,500 ","$9500 per person | $19000 per group","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$0 ","$2,500 ","$0 ","$159 ","$544 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Gold $2500 PPO NE","$2,090 ","$275 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010012,"Health Options Clear Choice Gold $2500 PPO NE",33653ME001,,MEN001,MES001,MEF009,Existing,PPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010012-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Gold $2500 PPO NE CSR 100","$0 ","$0 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010012,"Health Options Clear Choice Gold $2500 PPO NE",33653ME001,,MEN001,MES001,MEF009,Existing,PPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$600 ",,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010012-03,"Limited Cost Sharing Plan Variation",79.58%,0.813740704,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group",,,"$13,000 ","$13000 per person | $26000 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",30.00%,,,,"$9,500 ","$9500 per person | $19000 per group","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$0 ","$2,500 ","$0 ","$159 ","$544 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Gold $2500 PPO NE CSR LCS","$2,090 ","$275 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010013,"Health Options Clear Choice Platinum PPO NE",33653ME001,,MEN001,MES001,MEF002,Existing,PPO,Platinum,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010013-01,"Standard Platinum On Exchange Plan",,0.88823467,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",,,"$10,000 ","$10000 per person | $20000 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$500 ","$500 per person | $1000 per group",20.00%,,,,"$8,500 ","$8500 per person | $17000 per group","Not Applicable","per person not applicable | per group not applicable","$500 ","$0 ","$2,384 ","$0 ","$159 ","$470 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Platinum PPO NE","$500 ","$240 ","$318 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010013,"Health Options Clear Choice Platinum PPO NE",33653ME001,,MEN001,MES001,MEF002,Existing,PPO,Platinum,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010013-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Platinum PPO NE CSR 100","$0 ","$0 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010013,"Health Options Clear Choice Platinum PPO NE",33653ME001,,MEN001,MES001,MEF002,Existing,PPO,Platinum,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010013-03,"Limited Cost Sharing Plan Variation",,0.88823467,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",,,"$10,000 ","$10000 per person | $20000 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$500 ","$500 per person | $1000 per group",20.00%,,,,"$8,500 ","$8500 per person | $17000 per group","Not Applicable","per person not applicable | per group not applicable","$500 ","$0 ","$2,384 ","$0 ","$159 ","$470 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Platinum PPO NE CSR LCS","$500 ","$240 ","$318 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010014,"Health Options Bronze $8000 Healthy Maine PPO NE",33653ME001,,MEN001,MES001,MEF010,Existing,PPO,"Expanded Bronze",Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010014-01,"Standard Bronze On Exchange Plan",64.23%,0.660581722,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"$18,900 ","$18900 per person | $37800 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$8,000 ","$8000 per person | $16000 per group",50.00%,,,,"$16,000 ","$16000 per person | $32000 per group","Not Applicable","per person not applicable | per group not applicable","$8,000 ","$0 ","$1,450 ","$0 ","$437 ","$494 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Bronze $8000 Healthy Maine PPO NE","$2,436 ","$165 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010014,"Health Options Bronze $8000 Healthy Maine PPO NE",33653ME001,,MEN001,MES001,MEF010,Existing,PPO,"Expanded Bronze",Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010014-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Bronze $8000 Healthy Maine PPO NE CSR 100","$0 ","$0 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010014,"Health Options Bronze $8000 Healthy Maine PPO NE",33653ME001,,MEN001,MES001,MEF010,Existing,PPO,"Expanded Bronze",Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010014-03,"Limited Cost Sharing Plan Variation",64.23%,0.660581722,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"$18,900 ","$18900 per person | $37800 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$8,000 ","$8000 per person | $16000 per group",50.00%,,,,"$16,000 ","$16000 per person | $32000 per group","Not Applicable","per person not applicable | per group not applicable","$8,000 ","$0 ","$1,450 ","$0 ","$437 ","$494 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Bronze $8000 Healthy Maine PPO NE CSR LCS","$2,436 ","$165 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010015,"Health Options Clear Choice Silver $4200 PPO NE",33653ME001,,MEN001,MES001,MEF022,Existing,PPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010015-01,"Standard Silver On Exchange Plan",71.11%,0.726706111,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,100 ","$9100 per person | $18200 per group",,,"$18,200 ","$18200 per person | $36400 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,200 ","$4200 per person | $8400 per group",40.00%,,,,"$10,200 ","$10200 per person | $20400 per group","Not Applicable","per person not applicable | per group not applicable","$4,200 ","$26 ","$3,287 ","$0 ","$122 ","$579 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Silver $4200 PPO NE","$2,090 ","$405 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010015,"Health Options Clear Choice Silver $4200 PPO NE",33653ME001,,MEN001,MES001,MEF022,Existing,PPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010015-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Silver $4200 PPO NE CSR 100","$0 ","$0 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010015,"Health Options Clear Choice Silver $4200 PPO NE",33653ME001,,MEN001,MES001,MEF022,Existing,PPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010015-03,"Limited Cost Sharing Plan Variation",71.11%,0.726706111,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,100 ","$9100 per person | $18200 per group",,,"$18,200 ","$18200 per person | $36400 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,200 ","$4200 per person | $8400 per group",40.00%,,,,"$10,200 ","$10200 per person | $20400 per group","Not Applicable","per person not applicable | per group not applicable","$4,200 ","$26 ","$3,287 ","$0 ","$122 ","$579 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Silver $4200 PPO NE CSR LCS","$2,090 ","$405 ","$0 ","$0 "
2024,ME,,33653,SERFF,1,2/12/2024,,Individual,No,,33653ME0010015,"Health Options Clear Choice Silver $4200 PPO NE",33653ME001,,MEN001,MES001,MEF022,Existing,PPO,Silver,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,Yes,"Emergency services coverage available within the United States. Non-emergency service coverage is available outside the Service Area on an Out-of-Network basis.",No,,,,,33653ME0010015-04,"73% AV Level Silver Plan",73.71%,0.75146392,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,300 ","$7300 per person | $14600 per group",,,"$18,200 ","$18200 per person | $36400 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,000 ","$4000 per person | $8000 per group",40.00%,,,,"$10,200 ","$10200 per person | $20400 per group","Not Applicable","per person not applicable | per group not applicable","$4,000 ","$0 ","$3,300 ","$0 ","$122 ","$574 ","$0 ","$0 ",99%,"Not Applicable",No,"Health Options Clear Choice Silver $4200 PPO NE CSR 73","$2,090 ","$370 ","$0 ","$0 "
