"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1130001,"BlueCHiP Direct Advance 4950/9900 WPD",15287RI113,,RIN007,RIS001,RIF008,Existing,POS,Silver,Yes,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1130001-04,"73% AV Level Silver Plan",73.06%,0.726772598,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,400 ","$6400 per person | $12800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,150 ","$4150 per person | $8300 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,200 ","$70 ","$700 ","$60 ","$600 ","$600 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct Advance 4950/9900 WPD","$1,500 ","$200 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1130001,"BlueCHiP Direct Advance 4950/9900 WPD",15287RI113,,RIN007,RIS001,RIF008,Existing,POS,Silver,Yes,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1130001-05,"87% AV Level Silver Plan",87.23%,0.867448722,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$900 ","$900 per person | $1800 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$900 ","$40 ","$1,000 ","$60 ","$600 ","$400 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct Advance 4950/9900 WPD","$900 ","$100 ","$60 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1130001,"BlueCHiP Direct Advance 4950/9900 WPD",15287RI113,,RIN007,RIS001,RIF008,Existing,POS,Silver,Yes,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1130001-06,"94% AV Level Silver Plan",94.76%,0.94569164,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,300 ","$1300 per person | $2600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$20 ","$1,100 ","$60 ","$0 ","$300 ","$60 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct Advance 4950/9900 WPD","$0 ","$100 ","$100 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1130002,"BlueCHiP Direct Advance 2300/4600 WPD",15287RI113,,RIN007,RIS001,RIF009,Existing,POS,Gold,No,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1130002-01,"Standard Gold On Exchange Plan",,0.810156415,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,900 ","$3900 per person | $7800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,300 ","$2300 per person | $4600 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,300 ","$60 ","$900 ","$60 ","$600 ","$600 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct Advance 2300/4600 WPD","$1,500 ","$100 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1130002,"BlueCHiP Direct Advance 2300/4600 WPD",15287RI113,,RIN007,RIS001,RIF009,Existing,POS,Gold,No,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1130002-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct Advance 2300/4600 WPD","$0 ","$0 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1130002,"BlueCHiP Direct Advance 2300/4600 WPD",15287RI113,,RIN007,RIS001,RIF009,Existing,POS,Gold,No,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1130002-03,"Limited Cost Sharing Plan Variation",,0.810156415,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,900 ","$3900 per person | $7800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,300 ","$2300 per person | $4600 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,300 ","$60 ","$900 ","$60 ","$600 ","$600 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct Advance 2300/4600 WPD","$1,500 ","$100 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1150002,"BlueSolutions for HSA Direct 1700/3400 WPDAcu",15287RI115,,RIN001,RIS001,RIF004,Existing,PPO,Gold,No,Both,No,No,,"This plan does not include coverage that is not medically necessary.  Abortions for which federal funding is not allowed in accordance with the Affordable Care Act section 130(b)(1)(B)(i) are not covered, namely all abortions except in the case of rape or incest, or for a pregnancy  which places the woman in danger of death unless the abortion is performed. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1150002-01,"Standard Gold On Exchange Plan",,0.806353163,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,200 ","$5200 per person | $10400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,700 ","$3400 per person | $3400 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,700 ","$50 ","$0 ","$60 ","$1,700 ","$400 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueSolutions for HSA Direct 1700/3400 WPDAcu","$1,700 ","$200 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1150002,"BlueSolutions for HSA Direct 1700/3400 WPDAcu",15287RI115,,RIN001,RIS001,RIF004,Existing,PPO,Gold,No,Both,No,No,,"This plan does not include coverage that is not medically necessary.  Abortions for which federal funding is not allowed in accordance with the Affordable Care Act section 130(b)(1)(B)(i) are not covered, namely all abortions except in the case of rape or incest, or for a pregnancy  which places the woman in danger of death unless the abortion is performed. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1150002-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"BlueSolutions Direct 1700/3400 WPDAcu","$0 ","$0 ","$0 ","$60 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1150002,"BlueSolutions for HSA Direct 1700/3400 WPDAcu",15287RI115,,RIN001,RIS001,RIF004,Existing,PPO,Gold,No,Both,No,No,,"This plan does not include coverage that is not medically necessary.  Abortions for which federal funding is not allowed in accordance with the Affordable Care Act section 130(b)(1)(B)(i) are not covered, namely all abortions except in the case of rape or incest, or for a pregnancy  which places the woman in danger of death unless the abortion is performed. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1150002-03,"Limited Cost Sharing Plan Variation",,0.806353163,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,200 ","$5200 per person | $10400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,700 ","$3400 per person | $3400 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,700 ","$50 ","$0 ","$60 ","$1,700 ","$400 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueSolutions Direct 1700/3400 WPDAcu","$1,700 ","$200 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1170003,"VantageBlue Direct 1500/3000 WPDAcu",15287RI117,,RIN001,RIS001,RIF001,Existing,PPO,Gold,No,Both,No,No,,"This plan does not include coverage that is not medically necessary.  This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1170003-01,"Standard Gold On Exchange Plan",,0.79298962,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,000 ","$8000 per person | $16000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,500 ","$1500 per person | $3000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$60 ","$1,900 ","$60 ","$600 ","$500 ","$0 ","$20 ",99%,"Not Applicable",No,"VantageBlue Direct 1500/3000 WPDAcu","$700 ","$300 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1170003,"VantageBlue Direct 1500/3000 WPDAcu",15287RI117,,RIN001,RIS001,RIF001,Existing,PPO,Gold,No,Both,No,No,,"This plan does not include coverage that is not medically necessary.  This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1170003-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"VantageBlue Direct 1500/3000 WPDAcu","$0 ","$0 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1170003,"VantageBlue Direct 1500/3000 WPDAcu",15287RI117,,RIN001,RIS001,RIF001,Existing,PPO,Gold,No,Both,No,No,,"This plan does not include coverage that is not medically necessary.  This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1170003-03,"Limited Cost Sharing Plan Variation",,0.79298962,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,000 ","$8000 per person | $16000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,500 ","$1500 per person | $3000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$60 ","$1,900 ","$60 ","$600 ","$500 ","$0 ","$20 ",99%,"Not Applicable",No,"VantageBlue Direct 1500/3000 WPDAcu","$700 ","$300 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1170004,"VantageBlue Direct Plan 750/1500 WPDAcu",15287RI117,,RIN001,RIS001,RIF001,Existing,PPO,Platinum,Yes,Both,No,No,,"This plan does not include coverage that is not medically necessary.  This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1170004-01,"Standard Platinum On Exchange Plan",88.56%,0.879957426,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$750 ","$750 per person | $1500 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$750 ","$40 ","$0 ","$60 ","$600 ","$500 ","$0 ","$20 ",99%,"Not Applicable",No,"VantageBlue Direct Plan 750/1500 WPDAcu","$700 ","$200 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1170004,"VantageBlue Direct Plan 750/1500 WPDAcu",15287RI117,,RIN001,RIS001,RIF001,Existing,PPO,Platinum,Yes,Both,No,No,,"This plan does not include coverage that is not medically necessary.  This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1170004-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"VantageBlue Direct Plan 750/1500 WPDAcu","$0 ","$0 ","$0 ","$0 "
